UF;COD_UF;COD_MUN;NOME_MUN;POPULACAO
RO;11;15;Alta Floresta D'Oeste;25652
RO;11;379;Alto Alegre dos Parecis;13884
RO;11;403;Alto Paraíso;19841
RO;11;346;Alvorada D'Oeste;17228
RO;11;23;Ariquemes;102860
RO;11;452;Buritis;37207
RO;11;31;Cabixi;6424
RO;11;601;Cacaulândia;6318
RO;11;49;Cacoal;86556
RO;11;700;Campo Novo de Rondônia;14081
RO;11;809;Candeias do Jamari;23573
RO;11;908;Castanheiras;3653
RO;11;56;Cerejeiras;18013
RO;11;924;Chupinguaia;9887
RO;11;64;Colorado do Oeste;19001
RO;11;72;Corumbiara;8938
RO;11;80;Costa Marques;16258
RO;11;940;Cujubim;20204
RO;11;98;Espigão D'Oeste;32047
RO;11;1005;Governador Jorge Teixeira;10327
RO;11;106;Guajará-Mirim;46203
RO;11;1104;Itapuã do Oeste;9831
RO;11;114;Jaru;55669
RO;11;122;Ji-Paraná;129242
RO;11;130;Machadinho D'Oeste;36412
RO;11;1203;Ministro Andreazza;10860
RO;11;1302;Mirante da Serra;12414
RO;11;1401;Monte Negro;15710
RO;11;148;Nova Brasilândia D'Oeste;21511
RO;11;338;Nova Mamoré;26925
RO;11;1435;Nova União;7853
RO;11;502;Novo Horizonte do Oeste;10393
RO;11;155;Ouro Preto do Oeste;40010
RO;11;1450;Parecis;5589
RO;11;189;Pimenta Bueno;37230
RO;11;1468;Pimenteiras do Oeste;2432
RO;11;205;Porto Velho;494013
RO;11;254;Presidente Médici;22783
RO;11;1476;Primavera de Rondônia;3548
RO;11;262;Rio Crespo;3709
RO;11;288;Rolim de Moura;55807
RO;11;296;Santa Luzia D'Oeste;8706
RO;11;1484;São Felipe D'Oeste;6160
RO;11;1492;São Francisco do Guaporé;18640
RO;11;320;São Miguel do Guaporé;23803
RO;11;1500;Seringueiras;12543
RO;11;1559;Teixeirópolis;5041
RO;11;1609;Theobroma;11345
RO;11;1708;Urupá;13391
RO;11;1757;Vale do Anari;10682
RO;11;1807;Vale do Paraíso;8327
RO;11;304;Vilhena;89797
AC;12;13;Acrelândia;13613
AC;12;54;Assis Brasil;6610
AC;12;104;Brasiléia;23378
AC;12;138;Bujari;9173
AC;12;179;Capixaba;10170
AC;12;203;Cruzeiro do Sul;80953
AC;12;252;Epitaciolândia;16417
AC;12;302;Feijó;32398
AC;12;328;Jordão;7330
AC;12;336;Mâncio Lima;16795
AC;12;344;Manoel Urbano;8514
AC;12;351;Marechal Thaumaturgo;16380
AC;12;385;Plácido de Castro;17979
AC;12;807;Porto Acre;16396
AC;12;393;Porto Walter;10453
AC;12;401;Rio Branco;363928
AC;12;427;Rodrigues Alves;16475
AC;12;435;Santa Rosa do Purus;5593
AC;12;500;Sena Madureira;41036
AC;12;450;Senador Guiomard;20992
AC;12;609;Tarauacá;38201
AC;12;708;Xapuri;17317
AM;13;29;Alvarães;15357
AM;13;60;Amaturá;10644
AM;13;86;Anamã;11981
AM;13;102;Anori;18826
AM;13;144;Apuí;20258
AM;13;201;Atalaia do Norte;17658
AM;13;300;Autazes;36301
AM;13;409;Barcelos;27273
AM;13;508;Barreirinha;30202
AM;13;607;Benjamin Constant;38533
AM;13;631;Beruri;17755
AM;13;680;Boa Vista do Ramos;17248
AM;13;706;Boca do Acre;33148
AM;13;805;Borba;38688
AM;13;839;Caapiranga;12214
AM;13;904;Canutama;14944
AM;13;1001;Carauari;27645
AM;13;1100;Careiro;35938
AM;13;1159;Careiro da Várzea;27357
AM;13;1209;Coari;82209
AM;13;1308;Codajás;26242
AM;13;1407;Eirunepé;33580
AM;13;1506;Envira;18422
AM;13;1605;Fonte Boa;21295
AM;13;1654;Guajará;15561
AM;13;1704;Humaitá;50230
AM;13;1803;Ipixuna;26118
AM;13;1852;Iranduba;45250
AM;13;1902;Itacoatiara;95714
AM;13;1951;Itamarati;8205
AM;13;2009;Itapiranga;8864
AM;13;2108;Japurá;5599
AM;13;2207;Juruá;12807
AM;13;2306;Jutaí;16977
AM;13;2405;Lábrea;42439
AM;13;2504;Manacapuru;92996
AM;13;2553;Manaquiri;27480
AM;13;2603;Manaus;2020301
AM;13;2702;Manicoré;52200
AM;13;2801;Maraã;18367
AM;13;2900;Maués;58834
AM;13;3007;Nhamundá;20078
AM;13;3106;Nova Olinda do Norte;34498
AM;13;3205;Novo Airão;17199
AM;13;3304;Novo Aripuanã;23905
AM;13;3403;Parintins;110411
AM;13;3502;Pauini;19265
AM;13;3536;Presidente Figueiredo;31903
AM;13;3569;Rio Preto da Eva;29771
AM;13;3601;Santa Isabel do Rio Negro;21702
AM;13;3700;Santo Antônio do Içá;24005
AM;13;3809;São Gabriel da Cachoeira;42342
AM;13;3908;São Paulo de Olivença;35757
AM;13;3957;São Sebastião do Uatumã;12451
AM;13;4005;Silves;9014
AM;13;4062;Tabatinga;59684
AM;13;4104;Tapauá;18266
AM;13;4203;Tefé;62662
AM;13;4237;Tonantins;18322
AM;13;4260;Uarini;12963
AM;13;4302;Urucará;17264
AM;13;4401;Urucurituba;20621
RR;14;50;Alto Alegre;16301
RR;14;27;Amajari;10721
RR;14;100;Boa Vista;314900
RR;14;159;Bonfim;11632
RR;14;175;Cantá;15774
RR;14;209;Caracaraí;19981
RR;14;233;Caroebe;8997
RR;14;282;Iracema;10043
RR;14;308;Mucajaí;16137
RR;14;407;Normandia;9953
RR;14;456;Pacaraima;11667
RR;14;472;Rorainópolis;26811
RR;14;506;São João da Baliza;7401
RR;14;605;São Luiz;7309
RR;14;704;Uiramutã;9309
PA;15;107;Abaetetuba;148873
PA;15;131;Abel Figueiredo;7070
PA;15;206;Acará;54047
PA;15;305;Afuá;37004
PA;15;347;Água Azul do Norte;26105
PA;15;404;Alenquer;54353
PA;15;503;Almeirim;33466
PA;15;602;Altamira;106768
PA;15;701;Anajás;27051
PA;15;800;Ananindeua;499776
PA;15;859;Anapu;24525
PA;15;909;Augusto Corrêa;43154
PA;15;958;Aurora do Pará;28974
PA;15;1006;Aveiro;15956
PA;15;1105;Bagre;27491
PA;15;1204;Baião;42513
PA;15;1253;Bannach;3303
PA;15;1303;Barcarena;112921
PA;15;1402;Belém;1432844
PA;15;1451;Belterra;16924
PA;15;1501;Benevides;57393
PA;15;1576;Bom Jesus do Tocantins;16074
PA;15;1600;Bonito;14990
PA;15;1709;Bragança;120124
PA;15;1725;Brasil Novo;15139
PA;15;1758;Brejo Grande do Araguaia;7258
PA;15;1782;Breu Branco;59651
PA;15;1808;Breves;97351
PA;15;1907;Bujaru;27349
PA;15;2004;Cachoeira do Arari;22100
PA;15;1956;Cachoeira do Piriá;30430
PA;15;2103;Cametá;129161
PA;15;2152;Canaã dos Carajás;32366
PA;15;2202;Capanema;65932
PA;15;2301;Capitão Poço;52616
PA;15;2400;Castanhal;186895
PA;15;2509;Chaves;22302
PA;15;2608;Colares;11641
PA;15;2707;Conceição do Araguaia;46302
PA;15;2756;Concórdia do Pará;30801
PA;15;2764;Cumaru do Norte;12069
PA;15;2772;Curionópolis;17844
PA;15;2806;Curralinho;31591
PA;15;2855;Curuá;13333
PA;15;2905;Curuçá;37188
PA;15;2939;Dom Eliseu;55513
PA;15;2954;Eldorado dos Carajás;32544
PA;15;3002;Faro;7504
PA;15;3044;Floresta do Araguaia;19005
PA;15;3077;Garrafão do Norte;25307
PA;15;3093;Goianésia do Pará;37249
PA;15;3101;Gurupá;31182
PA;15;3200;Igarapé-Açu;37112
PA;15;3309;Igarapé-Miri;59998
PA;15;3408;Inhangapi;10876
PA;15;3457;Ipixuna do Pará;56613
PA;15;3507;Irituia;31644
PA;15;3606;Itaituba;98405
PA;15;3705;Itupiranga;51743
PA;15;3754;Jacareacanga;41487
PA;15;3804;Jacundá;55204
PA;15;3903;Juruti;52755
PA;15;4000;Limoeiro do Ajuru;26961
PA;15;4059;Mãe do Rio;28800
PA;15;4109;Magalhães Barata;8260
PA;15;4208;Marabá;257062
PA;15;4307;Maracanã;28643
PA;15;4406;Marapanim;27262
PA;15;4422;Marituba;120305
PA;15;4455;Medicilândia;29444
PA;15;4505;Melgaço;26133
PA;15;4604;Mocajuba;28933
PA;15;4703;Moju;76096
PA;15;4752;Mojuí dos Campos;15341
PA;15;4802;Monte Alegre;56231
PA;15;4901;Muaná;37314
PA;15;4950;Nova Esperança do Piriá;20596
PA;15;4976;Nova Ipixuna;15632
PA;15;5007;Nova Timboteua;14472
PA;15;5031;Novo Progresso;25169
PA;15;5064;Novo Repartimento;69267
PA;15;5106;Óbidos;50317
PA;15;5205;Oeiras do Pará;30490
PA;15;5304;Oriximiná;67939
PA;15;5403;Ourém;16986
PA;15;5437;Ourilândia do Norte;30171
PA;15;5486;Pacajá;43930
PA;15;5494;Palestina do Pará;7444
PA;15;5502;Paragominas;105417
PA;15;5536;Parauapebas;183352
PA;15;5551;Pau D'Arco;5637
PA;15;5601;Peixe-Boi;7881
PA;15;5635;Piçarra;12697
PA;15;5650;Placas;27700
PA;15;5700;Ponta de Pedras;28601
PA;15;5809;Portel;57205
PA;15;5908;Porto de Moz;37669
PA;15;6005;Prainha;29270
PA;15;6104;Primavera;10458
PA;15;6112;Quatipuru;12943
PA;15;6138;Redenção;79917
PA;15;6161;Rio Maria;17755
PA;15;6187;Rondon do Pará;49476
PA;15;6195;Rurópolis;45595
PA;15;6203;Salinópolis;38819
PA;15;6302;Salvaterra;21987
PA;15;6351;Santa Bárbara do Pará;19197
PA;15;6401;Santa Cruz do Arari;9191
PA;15;6500;Santa Izabel do Pará;65251
PA;15;6559;Santa Luzia do Pará;19418
PA;15;6583;Santa Maria das Barreiras;19437
PA;15;6609;Santa Maria do Pará;23790
PA;15;6708;Santana do Araguaia;65062
PA;15;6807;Santarém;290521
PA;15;6906;Santarém Novo;6390
PA;15;7003;Santo Antônio do Tauá;29110
PA;15;7102;São Caetano de Odivelas;17344
PA;15;7151;São Domingos do Araguaia;24235
PA;15;7201;São Domingos do Capim;30701
PA;15;7300;São Félix do Xingu;111633
PA;15;7409;São Francisco do Pará;15341
PA;15;7458;São Geraldo do Araguaia;24828
PA;15;7466;São João da Ponta;5703
PA;15;7474;São João de Pirabas;21767
PA;15;7508;São João do Araguaia;13470
PA;15;7607;São Miguel do Guamá;55191
PA;15;7706;São Sebastião da Boa Vista;24768
PA;15;7755;Sapucaia;5492
PA;15;7805;Senador José Porfírio;12075
PA;15;7904;Soure;24076
PA;15;7953;Tailândia;93906
PA;15;7961;Terra Alta;10973
PA;15;7979;Terra Santa;17783
PA;15;8001;Tomé-Açu;59795
PA;15;8035;Tracuateua;29125
PA;15;8050;Trairão;17880
PA;15;8084;Tucumã;36674
PA;15;8100;Tucuruí;105431
PA;15;8126;Ulianópolis;51956
PA;15;8159;Uruará;44607
PA;15;8209;Vigia;50622
PA;15;8308;Viseu;58694
PA;15;8357;Vitória do Xingu;14242
PA;15;8407;Xinguara;42465
AP;16;105;Amapá;8553
AP;16;204;Calçoene;9979
AP;16;212;Cutias;5291
AP;16;238;Ferreira Gomes;6714
AP;16;253;Itaubal;4836
AP;16;279;Laranjal do Jari;44777
AP;16;303;Macapá;446757
AP;16;402;Mazagão;19157
AP;16;501;Oiapoque;23628
AP;16;154;Pedra Branca do Amapari;13411
AP;16;535;Porto Grande;19191
AP;16;550;Pracuúba;4404
AP;16;600;Santana;110565
AP;16;55;Serra do Navio;4850
AP;16;709;Tartarugalzinho;14754
AP;16;808;Vitória do Jari;14045
TO;17;251;Abreulândia;2523
TO;17;301;Aguiarnópolis;5987
TO;17;350;Aliança do Tocantins;5645
TO;17;400;Almas;7480
TO;17;707;Alvorada;8546
TO;17;1002;Ananás;9900
TO;17;1051;Angico;3355
TO;17;1101;Aparecida do Rio Negro;4561
TO;17;1309;Aragominas;5933
TO;17;1903;Araguacema;6791
TO;17;2000;Araguaçu;8822
TO;17;2109;Araguaína;167176
TO;17;2158;Araguanã;5448
TO;17;2208;Araguatins;33963
TO;17;2307;Arapoema;6821
TO;17;2406;Arraias;10805
TO;17;2554;Augustinópolis;17386
TO;17;2703;Aurora do Tocantins;3654
TO;17;2901;Axixá do Tocantins;9669
TO;17;3008;Babaçulândia;10728
TO;17;3057;Bandeirantes do Tocantins;3379
TO;17;3073;Barra do Ouro;4416
TO;17;3107;Barrolândia;5579
TO;17;3206;Bernardo Sayão;4540
TO;17;3305;Bom Jesus do Tocantins;4361
TO;17;3602;Brasilândia do Tocantins;2166
TO;17;3701;Brejinho de Nazaré;5426
TO;17;3800;Buriti do Tocantins;10681
TO;17;3826;Cachoeirinha;2246
TO;17;3842;Campos Lindos;9207
TO;17;3867;Cariri do Tocantins;4116
TO;17;3883;Carmolândia;2482
TO;17;3891;Carrasco Bonito;3945
TO;17;3909;Caseara;5043
TO;17;4105;Centenário;2771
TO;17;5102;Chapada da Natividade;3363
TO;17;4600;Chapada de Areia;1391
TO;17;5508;Colinas do Tocantins;33535
TO;17;16703;Colméia;8581
TO;17;5557;Combinado;4839
TO;17;5607;Conceição do Tocantins;4224
TO;17;6001;Couto de Magalhães;5370
TO;17;6100;Cristalândia;7393
TO;17;6258;Crixás do Tocantins;1666
TO;17;6506;Darcinópolis;5753
TO;17;7009;Dianópolis;20870
TO;17;7108;Divinópolis do Tocantins;6729
TO;17;7207;Dois Irmãos do Tocantins;7311
TO;17;7306;Dueré;4720
TO;17;7405;Esperantina;10356
TO;17;7553;Fátima;3889
TO;17;7652;Figueirópolis;5403
TO;17;7702;Filadélfia;8824
TO;17;8205;Formoso do Araguaia;18773
TO;17;8254;Fortaleza do Tabocão;2542
TO;17;8304;Goianorte;5125
TO;17;9005;Goiatins;12730
TO;17;9302;Guaraí;24892
TO;17;9500;Gurupi;82762
TO;17;9807;Ipueiras;1843
TO;17;10508;Itacajá;7388
TO;17;10706;Itaguatins;6063
TO;17;10904;Itapiratins;3711
TO;17;11100;Itaporã do Tocantins;2482
TO;17;11506;Jaú do Tocantins;3730
TO;17;11803;Juarina;2253
TO;17;11902;Lagoa da Confusão;11859
TO;17;11951;Lagoa do Tocantins;3957
TO;17;12009;Lajeado;2991
TO;17;12157;Lavandeira;1782
TO;17;12405;Lizarda;3801
TO;17;12454;Luzinópolis;2896
TO;17;12504;Marianópolis do Tocantins;4814
TO;17;12702;Mateiros;2478
TO;17;12801;Maurilândia do Tocantins;3338
TO;17;13205;Miracema do Tocantins;19934
TO;17;13304;Miranorte;13232
TO;17;13601;Monte do Carmo;7412
TO;17;13700;Monte Santo do Tocantins;2213
TO;17;13957;Muricilândia;3395
TO;17;14203;Natividade;9279
TO;17;14302;Nazaré;4239
TO;17;14880;Nova Olinda;11408
TO;17;15002;Nova Rosalândia;4066
TO;17;15101;Novo Acordo;4101
TO;17;15150;Novo Alegre;2350
TO;17;15259;Novo Jardim;2625
TO;17;15507;Oliveira de Fátima;1091
TO;17;21000;Palmas;265409
TO;17;15705;Palmeirante;5543
TO;17;13809;Palmeiras do Tocantins;6272
TO;17;15754;Palmeirópolis;7623
TO;17;16109;Paraíso do Tocantins;48409
TO;17;16208;Paranã;10579
TO;17;16307;Pau D'Arco;4793
TO;17;16505;Pedro Afonso;12698
TO;17;16604;Peixe;11209
TO;17;16653;Pequizeiro;5344
TO;17;17008;Pindorama do Tocantins;4562
TO;17;17206;Piraquê;3024
TO;17;17503;Pium;7264
TO;17;17800;Ponte Alta do Bom Jesus;4652
TO;17;17909;Ponte Alta do Tocantins;7712
TO;17;18006;Porto Alegre do Tocantins;3007
TO;17;18204;Porto Nacional;51846
TO;17;18303;Praia Norte;8158
TO;17;18402;Presidente Kennedy;3750
TO;17;18451;Pugmil;2561
TO;17;18501;Recursolândia;4081
TO;17;18550;Riachinho;4478
TO;17;18659;Rio da Conceição;1938
TO;17;18709;Rio dos Bois;2740
TO;17;18758;Rio Sono;6473
TO;17;18808;Sampaio;4329
TO;17;18840;Sandolândia;3411
TO;17;18865;Santa Fé do Araguaia;7144
TO;17;18881;Santa Maria do Tocantins;3198
TO;17;18899;Santa Rita do Tocantins;2278
TO;17;18907;Santa Rosa do Tocantins;4773
TO;17;19004;Santa Tereza do Tocantins;2729
TO;17;20002;Santa Terezinha do Tocantins;2545
TO;17;20101;São Bento do Tocantins;5026
TO;17;20150;São Félix do Tocantins;1532
TO;17;20200;São Miguel do Tocantins;11436
TO;17;20259;São Salvador do Tocantins;3044
TO;17;20309;São Sebastião do Tocantins;4604
TO;17;20499;São Valério da Natividade;4267
TO;17;20655;Silvanópolis;5318
TO;17;20804;Sítio Novo do Tocantins;9270
TO;17;20853;Sucupira;1878
TO;17;20903;Taguatinga;16086
TO;17;20937;Taipas do Tocantins;2075
TO;17;20978;Talismã;2716
TO;17;21109;Tocantínia;7236
TO;17;21208;Tocantinópolis;23153
TO;17;21257;Tupirama;1751
TO;17;21307;Tupiratins;2402
TO;17;22081;Wanderlândia;11509
TO;17;22107;Xambioá;11722
MA;21;55;Açailândia;108765
MA;21;105;Afonso Cunha;6277
MA;21;154;Água Doce do Maranhão;12146
MA;21;204;Alcântara;21652
MA;21;303;Aldeias Altas;25509
MA;21;402;Altamira do Maranhão;11699
MA;21;436;Alto Alegre do Maranhão;26056
MA;21;477;Alto Alegre do Pindaré;31271
MA;21;501;Alto Parnaíba;10931
MA;21;550;Amapá do Maranhão;6731
MA;21;600;Amarante do Maranhão;39974
MA;21;709;Anajatuba;26618
MA;21;808;Anapurus;15057
MA;21;832;Apicum-Açu;17712
MA;21;873;Araguanã;14843
MA;21;907;Araioses;44800
MA;21;956;Arame;31944
MA;21;1004;Arari;29096
MA;21;1103;Axixá;11780
MA;21;1202;Bacabal;102265
MA;21;1251;Bacabeira;16276
MA;21;1301;Bacuri;17280
MA;21;1350;Bacurituba;5477
MA;21;1400;Balsas;90679
MA;21;1509;Barão de Grajaú;18223
MA;21;1608;Barra do Corda;85603
MA;21;1707;Barreirinhas;59623
MA;21;1772;Bela Vista do Maranhão;10836
MA;21;1731;Belágua;7191
MA;21;1806;Benedito Leite;5515
MA;21;1905;Bequimão;20837
MA;21;1939;Bernardo do Mearim;5860
MA;21;1970;Boa Vista do Gurupi;8816
MA;21;2002;Bom Jardim;40405
MA;21;2036;Bom Jesus das Selvas;32133
MA;21;2077;Bom Lugar;15655
MA;21;2101;Brejo;35124
MA;21;2150;Brejo de Areia;4291
MA;21;2200;Buriti;27864
MA;21;2309;Buriti Bravo;23308
MA;21;2325;Buriticupu;69548
MA;21;2358;Buritirana;15055
MA;21;2374;Cachoeira Grande;8762
MA;21;2408;Cajapió;10876
MA;21;2507;Cajari;18850
MA;21;2556;Campestre do Maranhão;13921
MA;21;2606;Cândido Mendes;19567
MA;21;2705;Cantanhede;21299
MA;21;2754;Capinzal do Norte;10725
MA;21;2804;Carolina;23902
MA;21;2903;Carutapera;23021
MA;21;3000;Caxias;160291
MA;21;3109;Cedral;10435
MA;21;3125;Central do Maranhão;8354
MA;21;3158;Centro do Guilherme;12713
MA;21;3174;Centro Novo do Maranhão;20707
MA;21;3208;Chapadinha;76972
MA;21;3257;Cidelândia;14238
MA;21;3307;Codó;119962
MA;21;3406;Coelho Neto;48078
MA;21;3505;Colinas;40097
MA;21;3554;Conceição do Lago-Açu;15554
MA;21;3604;Coroatá;63497
MA;21;3703;Cururupu;31027
MA;21;3752;Davinópolis;12650
MA;21;3802;Dom Pedro;22863
MA;21;3901;Duque Bacelar;11015
MA;21;4008;Esperantinópolis;17238
MA;21;4057;Estreito;39805
MA;21;4073;Feira Nova do Maranhão;8293
MA;21;4081;Fernando Falcão;9932
MA;21;4099;Formosa da Serra Negra;18337
MA;21;4107;Fortaleza dos Nogueiras;12360
MA;21;4206;Fortuna;15226
MA;21;4305;Godofredo Viana;11262
MA;21;4404;Gonçalves Dias;17576
MA;21;4503;Governador Archer;10531
MA;21;4552;Governador Edison Lobão;17430
MA;21;4602;Governador Eugênio Barros;16386
MA;21;4628;Governador Luiz Rocha;7580
MA;21;4651;Governador Newton Bello;10060
MA;21;4677;Governador Nunes Freire;25188
MA;21;4701;Graça Aranha;6147
MA;21;4800;Grajaú;66013
MA;21;4909;Guimarães;11881
MA;21;5005;Humberto de Campos;27679
MA;21;5104;Icatu;26240
MA;21;5153;Igarapé do Meio;13567
MA;21;5203;Igarapé Grande;11533
MA;21;5302;Imperatriz;252320
MA;21;5351;Itaipava do Grajaú;14298
MA;21;5401;Itapecuru Mirim;65713
MA;21;5427;Itinga do Maranhão;25357
MA;21;5450;Jatobá;9596
MA;21;5476;Jenipapo dos Vieiras;16015
MA;21;5500;João Lisboa;23338
MA;21;5609;Joselândia;15792
MA;21;5658;Junco do Maranhão;3539
MA;21;5708;Lago da Pedra;48511
MA;21;5807;Lago do Junco;10565
MA;21;5948;Lago dos Rodrigues;8745
MA;21;5906;Lago Verde;15820
MA;21;5922;Lagoa do Mato;11005
MA;21;5963;Lagoa Grande do Maranhão;12822
MA;21;5989;Lajeado Novo;7287
MA;21;6003;Lima Campos;11612
MA;21;6102;Loreto;11795
MA;21;6201;Luís Domingues;6744
MA;21;6300;Magalhães de Almeida;18982
MA;21;6326;Maracaçumé;20549
MA;21;6359;Marajá do Sena;7689
MA;21;6375;Maranhãozinho;15384
MA;21;6409;Mata Roma;16169
MA;21;6508;Matinha;22673
MA;21;6607;Matões;32773
MA;21;6631;Matões do Norte;15758
MA;21;6672;Milagres do Maranhão;8261
MA;21;6706;Mirador;20586
MA;21;6755;Miranda do Norte;26979
MA;21;6805;Mirinzal;14570
MA;21;6904;Monção;32516
MA;21;7001;Montes Altos;9102
MA;21;7100;Morros;18747
MA;21;7209;Nina Rodrigues;13746
MA;21;7258;Nova Colinas;5183
MA;21;7308;Nova Iorque;4595
MA;21;7357;Nova Olinda do Maranhão;20184
MA;21;7407;Olho d'Água das Cunhãs;19009
MA;21;7456;Olinda Nova do Maranhão;14110
MA;21;7506;Paço do Lumiar;115693
MA;21;7605;Palmeirândia;19213
MA;21;7704;Paraibano;20768
MA;21;7803;Parnarama;34018
MA;21;7902;Passagem Franca;18387
MA;21;8009;Pastos Bons;18848
MA;21;8058;Paulino Neves;15427
MA;21;8108;Paulo Ramos;20539
MA;21;8207;Pedreiras;38582
MA;21;8256;Pedro do Rosário;24183
MA;21;8306;Penalva;36899
MA;21;8405;Peri Mirim;13989
MA;21;8454;Peritoró;22369
MA;21;8504;Pindaré-Mirim;32037
MA;21;8603;Pinheiro;80917
MA;21;8702;Pio XII;21333
MA;21;8801;Pirapemas;18053
MA;21;8900;Poção de Pedras;18191
MA;21;9007;Porto Franco;22956
MA;21;9056;Porto Rico do Maranhão;5909
MA;21;9106;Presidente Dutra;46369
MA;21;9205;Presidente Juscelino;12255
MA;21;9239;Presidente Médici;6755
MA;21;9270;Presidente Sarney;18210
MA;21;9304;Presidente Vargas;11206
MA;21;9403;Primeira Cruz;14758
MA;21;9452;Raposa;29167
MA;21;9502;Riachão;19926
MA;21;9551;Ribamar Fiquene;7563
MA;21;9601;Rosário;41349
MA;21;9700;Sambaíba;5546
MA;21;9759;Santa Filomena do Maranhão;7503
MA;21;9809;Santa Helena;40518
MA;21;9908;Santa Inês;82680
MA;21;10005;Santa Luzia;75762
MA;21;10039;Santa Luzia do Paruá;24507
MA;21;10104;Santa Quitéria do Maranhão;24879
MA;21;10203;Santa Rita;35364
MA;21;10237;Santana do Maranhão;12761
MA;21;10278;Santo Amaro do Maranhão;15110
MA;21;10302;Santo Antônio dos Lopes;14270
MA;21;10401;São Benedito do Rio Preto;18189
MA;21;10500;São Bento;43447
MA;21;10609;São Bernardo;27599
MA;21;10658;São Domingos do Azeitão;7187
MA;21;10708;São Domingos do Maranhão;33716
MA;21;10807;São Félix de Balsas;4554
MA;21;10856;São Francisco do Brejão;11242
MA;21;10906;São Francisco do Maranhão;11961
MA;21;11003;São João Batista;20195
MA;21;11029;São João do Carú;15558
MA;21;11052;São João do Paraíso;10933
MA;21;11078;São João do Soter;17956
MA;21;11102;São João dos Patos;25287
MA;21;11201;São José de Ribamar;172402
MA;21;11250;São José dos Basílios;7501
MA;21;11300;São Luís;1064197
MA;21;11409;São Luís Gonzaga do Maranhão;18807
MA;21;11508;São Mateus do Maranhão;40341
MA;21;11532;São Pedro da Água Branca;12349
MA;21;11573;São Pedro dos Crentes;4542
MA;21;11607;São Raimundo das Mangabeiras;18255
MA;21;11631;São Raimundo do Doca Bezerra;5387
MA;21;11672;São Roberto;6432
MA;21;11706;São Vicente Ferrer;21591
MA;21;11722;Satubinha;13231
MA;21;11748;Senador Alexandre Costa;10763
MA;21;11763;Senador La Rocque;14195
MA;21;11789;Serrano do Maranhão;10758
MA;21;11805;Sítio Novo;17559
MA;21;11904;Sucupira do Norte;10444
MA;21;11953;Sucupira do Riachão;5519
MA;21;12001;Tasso Fragoso;8219
MA;21;12100;Timbiras;28442
MA;21;12209;Timon;163342
MA;21;12233;Trizidela do Vale;20747
MA;21;12274;Tufilândia;5699
MA;21;12308;Tuntum;40566
MA;21;12407;Turiaçu;34694
MA;21;12456;Turilândia;24559
MA;21;12506;Tutóia;56501
MA;21;12605;Urbano Santos;31840
MA;21;12704;Vargem Grande;53918
MA;21;12803;Viana;50976
MA;21;12852;Vila Nova dos Martírios;12661
MA;21;12902;Vitória do Mearim;31923
MA;21;13009;Vitorino Freire;30937
MA;21;14007;Zé Doca;50190
PI;22;53;Acauã;6913
PI;22;103;Agricolândia;5087
PI;22;202;Água Branca;16944
PI;22;251;Alagoinha do Piauí;7485
PI;22;277;Alegrete do Piauí;5215
PI;22;301;Alto Longá;13967
PI;22;400;Altos;39625
PI;22;459;Alvorada do Gurguéia;5249
PI;22;509;Amarante;17305
PI;22;608;Angical do Piauí;6697
PI;22;707;Anísio de Abreu;9531
PI;22;806;Antônio Almeida;3097
PI;22;905;Aroazes;5773
PI;22;954;Aroeiras do Itaim;2460
PI;22;1002;Arraial;4678
PI;22;1051;Assunção do Piauí;7667
PI;22;1101;Avelino Lopes;11390
PI;22;1150;Baixa Grande do Ribeiro;11123
PI;22;1176;Barra D'Alcântara;3886
PI;22;1200;Barras;45938
PI;22;1309;Barreiras do Piauí;3283
PI;22;1408;Barro Duro;6941
PI;22;1507;Batalha;26277
PI;22;1556;Bela Vista do Piauí;3902
PI;22;1572;Belém do Piauí;3440
PI;22;1606;Beneditinos;10021
PI;22;1705;Bertolínia;5396
PI;22;1739;Betânia do Piauí;6092
PI;22;1770;Boa Hora;6560
PI;22;1804;Bocaina;4431
PI;22;1903;Bom Jesus;24092
PI;22;1919;Bom Princípio do Piauí;5474
PI;22;1929;Bonfim do Piauí;5531
PI;22;1945;Boqueirão do Piauí;6359
PI;22;1960;Brasileira;8139
PI;22;1988;Brejo do Piauí;3714
PI;22;2000;Buriti dos Lopes;19386
PI;22;2026;Buriti dos Montes;8165
PI;22;2059;Cabeceiras do Piauí;10276
PI;22;2075;Cajazeiras do Piauí;3456
PI;22;2083;Cajueiro da Praia;7415
PI;22;2091;Caldeirão Grande do Piauí;5675
PI;22;2109;Campinas do Piauí;5499
PI;22;2117;Campo Alegre do Fidalgo;4883
PI;22;2133;Campo Grande do Piauí;5775
PI;22;2174;Campo Largo do Piauí;7058
PI;22;2208;Campo Maior;45904
PI;22;2251;Canavieira;3911
PI;22;2307;Canto do Buriti;20619
PI;22;2406;Capitão de Campos;11208
PI;22;2455;Capitão Gervásio Oliveira;3993
PI;22;2505;Caracol;10588
PI;22;2539;Caraúbas do Piauí;5704
PI;22;2554;Caridade do Piauí;4974
PI;22;2604;Castelo do Piauí;18466
PI;22;2653;Caxingó;5248
PI;22;2703;Cocal;27163
PI;22;2711;Cocal de Telha;4611
PI;22;2729;Cocal dos Alves;6014
PI;22;2737;Coivaras;3916
PI;22;2752;Colônia do Gurguéia;6278
PI;22;2778;Colônia do Piauí;7522
